
AcmeSafe,8,100,2533033,71063.3
AcmeSafe,8,100,32570521,70515.0
AcmeSafe,8,100,4472311,72304.9
AcmeSafe,8,100,64477098,50640.9
AcmeSafe,8,100,8479363,62904.3
Synchronized,1,100000000,10.00583169,0.00000
Synchronized,1,100000000,12813.4468,13.4339
Synchronized,1,100000000,1613.2918,13.2775
Synchronized,1,100000000,213.4114,13.3892
Synchronized,1,100000000,3215.4852,15.4620
Synchronized,1,100000000,413.2927,13.2761
Synchronized,1,100000000,6415.2925,15.2675
Synchronized,1,100000000,815.1696,15.1448
Synchronized,1,1000000,10.467525,0.00000
Synchronized,1,1000000,12857.6377,55.3199
Synchronized,1,1000000,1662.2831,59.8719
Synchronized,1,1000000,257.1981,55.1093
Synchronized,1,1000000,3261.8002,59.5737
Synchronized,1,1000000,459.7133,57.6930
Synchronized,1,1000000,6461.3187,59.0725
Synchronized,1,1000000,861.6947,59.5508
Synchronized,1,10000,128810.377,586.022
Synchronized,1,10000,149.3062,0.00000
Synchronized,1,10000,16744.876,550.440
Synchronized,1,10000,2775.012,556.518
Synchronized,1,10000,32778.885,561.695
Synchronized,1,10000,4753.195,554.790
Synchronized,1,10000,64748.377,554.177
Synchronized,1,10000,8762.777,553.773
Synchronized,1,100,12828182.9,5718.06
Synchronized,1,100,1624233.0,4992.18
Synchronized,1,100,16291.76,0.00000
Synchronized,1,100,226007.2,5175.78
Synchronized,1,100,3225220.0,5226.35
Synchronized,1,100,425466.6,5215.61
Synchronized,1,100,6428387.4,5961.52
Synchronized,1,100,825154.9,5140.97
Synchronized,16,100000000,10.852693,0.00000
Synchronized,16,100000000,1285119.99,897.012
Synchronized,16,100000000,163436.52,593.276
Synchronized,16,100000000,25240.23,1017.85
Synchronized,16,100000000,324959.71,904.989
Synchronized,16,100000000,43585.77,642.265
Synchronized,16,100000000,643671.88,636.950
Synchronized,16,100000000,85554.16,1081.77
Synchronized,16,1000000,1289141.20,1742.77
Synchronized,16,1000000,167411.31,1451.97
Synchronized,16,1000000,188.2142,0.00000
Synchronized,16,1000000,27565.04,1554.50
Synchronized,16,1000000,327787.96,1495.40
Synchronized,16,1000000,47889.87,1583.77
Synchronized,16,1000000,648671.35,1631.52
Synchronized,16,1000000,87583.24,1492.01
Synchronized,16,10000,12830417.7,5547.61
Synchronized,16,10000,1634473.6,5355.34
Synchronized,16,10000,18223.68,0.00000
Synchronized,16,10000,231298.3,5739.68
Synchronized,16,10000,3231761.6,5372.15
Synchronized,16,10000,430869.8,5945.12
Synchronized,16,10000,6432217.7,5408.77
Synchronized,16,10000,830729.3,5583.57
Synchronized,16,100,1281.32297e+06,16870.6
Synchronized,16,100,1462977,0.00000
Synchronized,16,100,161.46284e+06,14743.8
Synchronized,16,100,21.81011e+06,17200.3
Synchronized,16,100,321.41454e+06,14214.5
Synchronized,16,100,41.38334e+06,12128.0
Synchronized,16,100,641.50475e+06,16578.8
Synchronized,16,100,81.61403e+06,16274.9
Synchronized,2,100000000,10.0173347,0.00000
Synchronized,2,100000000,128226.186,225.373
Synchronized,2,100000000,16209.742,205.952
Synchronized,2,100000000,2197.525,196.558
Synchronized,2,100000000,32197.266,193.589
Synchronized,2,100000000,4186.360,180.897
Synchronized,2,100000000,64197.444,192.835
Synchronized,2,100000000,8193.424,192.025
Synchronized,2,1000000,12.27250,0.00000
Synchronized,2,1000000,128534.695,523.086
Synchronized,2,1000000,16781.920,761.879
Synchronized,2,1000000,2325.698,304.327
Synchronized,2,1000000,32727.685,695.938
Synchronized,2,1000000,4707.428,689.643
Synchronized,2,1000000,64362.034,333.153
Synchronized,2,1000000,8786.436,776.802
Synchronized,2,10000,1153.372,0.00000
Synchronized,2,10000,1282769.02,2110.18
Synchronized,2,10000,163021.32,2215.17
Synchronized,2,10000,22654.21,1984.23
Synchronized,2,10000,322372.73,1828.26
Synchronized,2,10000,42399.58,1729.85
Synchronized,2,10000,642652.51,2052.94
Synchronized,2,10000,82476.86,1874.15
Synchronized,2,100,112429.2,0.00000
Synchronized,2,100,12862574.7,8309.67
Synchronized,2,100,1662691.8,8293.80
Synchronized,2,100,245210.2,4746.68
Synchronized,2,100,3278215.9,7929.46
Synchronized,2,100,461504.6,8342.10
Synchronized,2,100,6461908.1,7647.79
Synchronized,2,100,871471.1,8470.89
Synchronized,32,100000000,12810388.8,933.851
Synchronized,32,100000000,12.92975,0.00000
Synchronized,32,100000000,167186.96,632.181
Synchronized,32,100000000,25737.21,470.852
Synchronized,32,100000000,327321.19,638.024
Synchronized,32,100000000,48285.40,762.845
Synchronized,32,100000000,648422.63,748.167
Synchronized,32,100000000,87659.55,681.876
Synchronized,32,1000000,12817155.3,1630.78
Synchronized,32,1000000,1300.860,0.00000
Synchronized,32,1000000,1617049.8,1644.73
Synchronized,32,1000000,213846.2,1389.20
Synchronized,32,1000000,3220337.3,1989.19
Synchronized,32,1000000,417861.1,1801.44
Synchronized,32,1000000,6419666.9,1891.73
Synchronized,32,1000000,815669.9,1542.30
Synchronized,32,10000,12875460.9,6476.80
Synchronized,32,10000,132759.3,0.00000
Synchronized,32,10000,1665176.1,6383.78
Synchronized,32,10000,278039.9,6684.30
Synchronized,32,10000,3269727.1,5999.45
Synchronized,32,10000,469858.2,6208.48
Synchronized,32,10000,6470767.0,6102.34
Synchronized,32,10000,866798.9,6193.26
Synchronized,32,100,11.69816e+06,0.00000
Synchronized,32,100,1285.92841e+06,18244.9
Synchronized,32,100,165.77633e+06,20940.2
Synchronized,32,100,24.34771e+06,9766.85
Synchronized,32,100,324.82295e+06,18623.4
Synchronized,32,100,45.00014e+06,18091.9
Synchronized,32,100,644.90664e+06,16642.6
Synchronized,32,100,85.14076e+06,18506.8
Synchronized,4,100000000,10.0786350,0.00000
Synchronized,4,100000000,128955.864,657.220
Synchronized,4,100000000,161029.18,774.821
Synchronized,4,100000000,2937.473,757.366
Synchronized,4,100000000,32809.978,553.224
Synchronized,4,100000000,4912.030,716.789
Synchronized,4,100000000,641110.15,839.666
Synchronized,4,100000000,8855.169,600.490
Synchronized,4,1000000,1281721.10,1315.85
Synchronized,4,1000000,161925.36,1532.90
Synchronized,4,1000000,17.41886,0.00000
Synchronized,4,1000000,21557.22,1201.53
Synchronized,4,1000000,321875.65,1396.54
Synchronized,4,1000000,41661.28,1320.09
Synchronized,4,1000000,642043.19,1564.89
Synchronized,4,1000000,81543.95,1179.39
Synchronized,4,10000,1286657.11,4425.90
Synchronized,4,10000,1655.700,0.00000
Synchronized,4,10000,166841.13,4520.23
Synchronized,4,10000,26706.40,4498.95
Synchronized,4,10000,326606.07,4211.22
Synchronized,4,10000,46808.06,4594.31
Synchronized,4,10000,646883.59,4471.05
Synchronized,4,10000,86701.61,4538.46
Synchronized,4,100,128194320,12005.9
Synchronized,4,100,145996.0,0.00000
Synchronized,4,100,16185853,11200.6
Synchronized,4,100,2203980,11654.0
Synchronized,4,100,32199660,11591.8
Synchronized,4,100,4206889,11841.9
Synchronized,4,100,64200440,13252.5
Synchronized,4,100,8179692,10607.3
Synchronized,8,100000000,10.255118,0.00000
Synchronized,8,100000000,1282429.41,865.641
Synchronized,8,100000000,161550.25,519.304
Synchronized,8,100000000,21981.90,740.779
Synchronized,8,100000000,321674.29,574.310
Synchronized,8,100000000,41912.14,707.515
Synchronized,8,100000000,641523.74,505.714
Synchronized,8,100000000,81941.79,717.128
Synchronized,8,1000000,124.4779,0.00000
Synchronized,8,1000000,1283604.58,1354.26
Synchronized,8,1000000,163768.82,1497.35
Synchronized,8,1000000,24192.63,1754.19
Synchronized,8,1000000,323888.78,1527.77
Synchronized,8,1000000,44220.55,1696.27
Synchronized,8,1000000,643451.74,1322.36
Synchronized,8,1000000,84126.51,1703.77
Synchronized,8,10000,12622.04,0.00000
Synchronized,8,10000,12814685.2,4989.17
Synchronized,8,10000,1613834.5,4822.98
Synchronized,8,10000,213323.5,5008.77
Synchronized,8,10000,3214090.9,5152.66
Synchronized,8,10000,413773.5,5103.00
Synchronized,8,10000,6414738.6,5425.77
Synchronized,8,10000,814665.2,5142.99
Synchronized,8,100,1169129,0.00000
Synchronized,8,100,128525898,17890.4
Synchronized,8,100,16489925,20111.6
Synchronized,8,100,2486021,12063.3
Synchronized,8,100,32451819,19580.9
Synchronized,8,100,4453197,18871.4
Synchronized,8,100,64468837,20960.8
Synchronized,8,100,8478663,20720.3
Unsynchronized,1,100000000,10.00591119,0.00000
Unsynchronized,1,100000000,1289.35935,9.33799
Unsynchronized,1,100000000,166.15865,6.14755
Unsynchronized,1,100000000,210.7742,10.7439
Unsynchronized,1,100000000,3210.4135,10.3914
Unsynchronized,1,100000000,48.43710,8.42282
Unsynchronized,1,100000000,648.50277,8.48952
Unsynchronized,1,100000000,810.0930,10.0694
Unsynchronized,1,1000000,10.598764,0.00000
Unsynchronized,1,1000000,12847.2406,45.2218
Unsynchronized,1,1000000,1647.4620,45.5222
Unsynchronized,1,1000000,247.3081,45.3398
Unsynchronized,1,1000000,3246.9464,44.9400
Unsynchronized,1,1000000,447.4641,45.3729
Unsynchronized,1,1000000,6447.4293,45.3116
Unsynchronized,1,1000000,846.9727,44.8083
Unsynchronized,1,10000,128804.507,591.922
Unsynchronized,1,10000,157.8858,0.00000
Unsynchronized,1,10000,16834.704,608.502
Unsynchronized,1,10000,2825.580,593.781
Unsynchronized,1,10000,32774.289,551.354
Unsynchronized,1,10000,4766.560,555.021
Unsynchronized,1,10000,64746.927,548.558
Unsynchronized,1,10000,8792.372,588.681
Unsynchronized,1,100,12829384.2,5672.82
Unsynchronized,1,100,16183.59,0.00000
Unsynchronized,1,100,1624374.3,4993.91
Unsynchronized,1,100,225270.7,5072.44
Unsynchronized,1,100,3223529.4,4705.20
Unsynchronized,1,100,425260.0,5000.98
Unsynchronized,1,100,6428342.8,6075.00
Unsynchronized,1,100,824200.3,5117.07
Unsynchronized,16,100000000,10.888643,0.00000
Unsynchronized,16,100000000,128585.248,579.571
Unsynchronized,16,100000000,16778.848,764.765
Unsynchronized,16,100000000,2201.428,190.414
Unsynchronized,16,100000000,32828.842,820.073
Unsynchronized,16,100000000,4259.757,243.705
Unsynchronized,16,100000000,64684.458,665.396
Unsynchronized,16,100000000,8705.670,692.015
Unsynchronized,16,1000000,1284835.92,4465.79
Unsynchronized,16,1000000,165236.12,4657.28
Unsynchronized,16,1000000,183.7859,0.00000
Unsynchronized,16,1000000,25362.92,4821.60
Unsynchronized,16,1000000,326145.46,5693.01
Unsynchronized,16,1000000,44987.85,4619.20
Unsynchronized,16,1000000,645471.23,5086.74
Unsynchronized,16,1000000,83904.13,3602.34
Unsynchronized,16,10000,12825069.0,10615.6
Unsynchronized,16,10000,1624274.3,10306.8
Unsynchronized,16,10000,18033.67,0.00000
Unsynchronized,16,10000,224693.7,9614.90
Unsynchronized,16,10000,3222900.5,9675.49
Unsynchronized,16,10000,423788.9,8878.71
Unsynchronized,16,10000,6424318.2,10792.7
Unsynchronized,16,10000,824531.4,10942.7
Unsynchronized,16,100,1281.52185e+06,10718.8
Unsynchronized,16,100,161.63871e+06,11407.5
Unsynchronized,16,100,1883316,0.00000
Unsynchronized,16,100,21.58356e+06,11067.7
Unsynchronized,16,100,321.31837e+06,14209.5
Unsynchronized,16,100,41.47855e+06,15315.1
Unsynchronized,16,100,641.53342e+06,12268.9
Unsynchronized,16,100,81.62163e+06,11414.0
Unsynchronized,2,100000000,10.0210147,0.00000
Unsynchronized,2,100000000,128123.445,122.966
Unsynchronized,2,100000000,1671.8746,71.2112
Unsynchronized,2,100000000,279.6857,78.8141
Unsynchronized,2,100000000,3256.6187,56.1451
Unsynchronized,2,100000000,432.2190,31.5380
Unsynchronized,2,100000000,64115.393,114.550
Unsynchronized,2,100000000,857.2024,56.7983
Unsynchronized,2,1000000,12.04924,0.00000
Unsynchronized,2,1000000,128177.117,170.777
Unsynchronized,2,1000000,16298.310,291.678
Unsynchronized,2,1000000,2168.738,160.312
Unsynchronized,2,1000000,32317.495,310.996
Unsynchronized,2,1000000,4133.248,127.805
Unsynchronized,2,1000000,64327.679,322.332
Unsynchronized,2,1000000,8150.536,144.423
Unsynchronized,2,10000,1171.620,0.00000
Unsynchronized,2,10000,1282208.17,1653.42
Unsynchronized,2,10000,162366.66,1596.02
Unsynchronized,2,10000,21928.61,1409.86
Unsynchronized,2,10000,322300.96,1769.95
Unsynchronized,2,10000,42398.94,1800.17
Unsynchronized,2,10000,642001.64,1495.10
Unsynchronized,2,10000,82157.59,1427.16
Unsynchronized,2,100,113994.5,0.00000
Unsynchronized,2,100,12863935.0,7620.55
Unsynchronized,2,100,1655782.3,6737.49
Unsynchronized,2,100,257984.2,5427.13
Unsynchronized,2,100,3262653.0,7095.92
Unsynchronized,2,100,457361.4,6299.83
Unsynchronized,2,100,6456714.6,8337.54
Unsynchronized,2,100,859905.3,7502.90
Unsynchronized,32,100000000,128922.292,863.075
Unsynchronized,32,100000000,13.06635,0.00000
Unsynchronized,32,100000000,161153.91,1085.23
Unsynchronized,32,100000000,2921.464,856.095
Unsynchronized,32,100000000,321256.44,1176.39
Unsynchronized,32,100000000,4757.381,716.708
Unsynchronized,32,100000000,641108.84,1046.18
Unsynchronized,32,100000000,8984.979,935.137
Unsynchronized,32,1000000,1286917.58,5684.05
Unsynchronized,32,1000000,1304.697,0.00000
Unsynchronized,32,1000000,167944.42,6374.93
Unsynchronized,32,1000000,28681.99,6914.90
Unsynchronized,32,1000000,327888.58,6904.13
Unsynchronized,32,1000000,48516.12,7067.44
Unsynchronized,32,1000000,646786.05,5388.47
Unsynchronized,32,1000000,89440.57,7717.56
Unsynchronized,32,10000,12871089.1,4321.36
Unsynchronized,32,10000,130165.6,0.00000
Unsynchronized,32,10000,1660308.4,4302.64
Unsynchronized,32,10000,272032.7,6309.02
Unsynchronized,32,10000,3259600.8,3746.59
Unsynchronized,32,10000,466717.7,3522.28
Unsynchronized,32,10000,6462913.7,5115.91
Unsynchronized,32,10000,858945.5,4873.17
Unsynchronized,32,100,12.11049e+06,0.00000
Unsynchronized,32,100,1285.32416e+06,15177.1
Unsynchronized,32,100,165.24702e+06,14952.3
Unsynchronized,32,100,25.63320e+06,15274.2
Unsynchronized,32,100,325.10542e+06,14693.8
Unsynchronized,32,100,45.50896e+06,14156.9
Unsynchronized,32,100,645.94632e+06,12384.4
Unsynchronized,32,100,84.77561e+06,13296.4
Unsynchronized,4,100000000,10.0688352,0.00000
Unsynchronized,4,100000000,128196.301,194.374
Unsynchronized,4,100000000,16233.760,232.752
Unsynchronized,4,100000000,2149.181,144.602
Unsynchronized,4,100000000,32240.690,236.765
Unsynchronized,4,100000000,4131.658,125.556
Unsynchronized,4,100000000,64229.274,227.493
Unsynchronized,4,100000000,8153.114,147.993
Unsynchronized,4,1000000,128652.273,630.966
Unsynchronized,4,1000000,16668.274,644.346
Unsynchronized,4,1000000,18.67860,0.00000
Unsynchronized,4,1000000,2503.794,482.376
Unsynchronized,4,1000000,32717.477,697.284
Unsynchronized,4,1000000,4545.671,526.907
Unsynchronized,4,1000000,64681.885,658.983
Unsynchronized,4,1000000,8662.522,632.528
Unsynchronized,4,10000,1285198.75,3607.22
Unsynchronized,4,10000,164945.12,3152.73
Unsynchronized,4,10000,1691.050,0.00000
Unsynchronized,4,10000,25278.89,3798.79
Unsynchronized,4,10000,325695.34,3932.27
Unsynchronized,4,10000,44950.54,3495.31
Unsynchronized,4,10000,645522.26,3997.39
Unsynchronized,4,10000,84792.99,3090.73
Unsynchronized,4,100,128202812,9310.64
Unsynchronized,4,100,153848.9,0.00000
Unsynchronized,4,100,16202605,8611.67
Unsynchronized,4,100,2169789,8031.37
Unsynchronized,4,100,32147426,8886.62
Unsynchronized,4,100,4176230,7720.69
Unsynchronized,4,100,64192230,7958.75
Unsynchronized,4,100,8175263,7665.62
Unsynchronized,8,100000000,10.258595,0.00000
Unsynchronized,8,100000000,128315.263,311.179
Unsynchronized,8,100000000,16416.124,413.008
Unsynchronized,8,100000000,2101.173,96.0604
Unsynchronized,8,100000000,32436.957,426.949
Unsynchronized,8,100000000,4122.263,115.132
Unsynchronized,8,100000000,64412.612,410.347
Unsynchronized,8,100000000,8212.112,207.754
Unsynchronized,8,1000000,124.1694,0.00000
Unsynchronized,8,1000000,1281549.31,1494.74
Unsynchronized,8,1000000,162845.14,2600.60
Unsynchronized,8,1000000,21603.11,1552.40
Unsynchronized,8,1000000,321732.00,1680.90
Unsynchronized,8,1000000,41518.46,1460.85
Unsynchronized,8,1000000,641711.05,1656.81
Unsynchronized,8,1000000,81628.95,1538.46
Unsynchronized,8,10000,12542.62,0.00000
Unsynchronized,8,10000,12810678.5,6716.75
Unsynchronized,8,10000,1611567.3,7453.83
Unsynchronized,8,10000,210221.5,6067.94
Unsynchronized,8,10000,3210735.2,6421.88
Unsynchronized,8,10000,411750.6,7084.10
Unsynchronized,8,10000,6411441.3,7432.39
Unsynchronized,8,10000,811395.9,7290.17
Unsynchronized,8,100,1176261,0.00000
Unsynchronized,8,100,128416139,9652.25
Unsynchronized,8,100,16435241,11495.1
Unsynchronized,8,100,2430767,8938.08
Unsynchronized,8,100,32443289,12183.6
Unsynchronized,8,100,4448983,13682.7
Unsynchronized,8,100,64373578,10750.8
Unsynchronized,8,100,8556857,11836.0

